campaign_id,campaign_name,media_source,date,sum_cost_usd,revenue_from_advertising_impressions,revenue_in_app_event,total_revenue,absolute_payback,relative_payback
742036733,mock_campaign_e0586969,googleadwords_int,2026-07-14,0.61166349079495919,0.0,0.0,0.0,-0.61166349079495919,0.0
148918961,mock_campaign_993fe179,googleadwords_int,2026-06-15,20.493552826900014,2.8821159465000004,18.8170456929,21.6991616394,1.2056088124999853,1.0588286873771098
148918961,mock_campaign_993fe179,googleadwords_int,2026-07-07,16.182337508699991,2.2376359236000019,35.1462360242,37.3838719478,21.201534439100012,2.3101651370020919
148918961,mock_campaign_993fe179,googleadwords_int,2026-07-10,21.880448331600004,2.7737924078000042,177.8022689064,180.57606131420002,158.6956129826,8.2528501508540817
258346999,mock_campaign_8ba2a925,googleadwords_int,2026-06-23,0.0305324651,0.0,0.0,0.0,-0.0305324651,0.0
261307969,mock_campaign_b4ba1e63,googleadwords_int,2026-06-03,46.396981153100015,32.196455605299995,0.0,32.196455605299995,-14.200525547800019,0.69393427772937744
261307969,mock_campaign_b4ba1e63,googleadwords_int,2026-06-01,38.2522843648,31.205818735400026,38.7689159011,69.974734636500031,31.722450271700033,1.8292955779888336
,mock_campaign_ce3403c4,,,0.0,0.21286996390000001,0.0,0.21286996390000001,0.21286996390000001,
,mock_campaign_2c0c0430,,,0.0,0.82877386200000958,99.4327842282,100.26155809020001,100.26155809020001,
,mock_campaign_ce3403c4,,,0.0,0.2309211269,44.573761000000005,44.804682126900005,44.804682126900005,
,mock_campaign_1700d8b1,,,0.0,0.044361019700000004,0.0,0.044361019700000004,0.044361019700000004,
,mock_campaign_e6535e2b,,,0.0,0.0014178506999999998,0.0,0.0014178506999999998,0.0014178506999999998,
,mock_campaign_d1c03fd5,,,0.0,0.0106969383,0.0,0.0106969383,0.0106969383,
,mock_campaign_df87094f,,,0.0,0.6903034798,91.695322,92.3856254798,92.3856254798,
,mock_campaign_13d78e8d,,,0.0,0.0001006381,0.0,0.0001006381,0.0001006381,
,mock_campaign_15f5ae79,,,0.0,0.0013070214000000001,0.0,0.0013070214000000001,0.0013070214000000001,
,,,,0.0,0.0,29.484182376299998,29.484182376299998,29.484182376299998,
232552584,mock_campaign_a5da28b5,googleadwords_int,2026-06-25,16.5792607452999,12.799013428999999,0.0,12.799013428999999,-3.7802473162999028,0.77198939238762043
232552584,mock_campaign_a5da28b5,googleadwords_int,2026-07-20,17.726237770455818,8.2020854057000019,0.0,8.2020854057000019,-9.5241523647558157,0.4627087547798977
660741874,mock_campaign_7e7497dd,googleadwords_int,2026-07-03,0.0133666499,0.0,0.0,0.0,-0.0133666499,0.0
161694703,mock_campaign_2c0c0430,googleadwords_int,2026-07-14,22.350457725599995,13.45946688399742,80.18228386909999,93.641750753097412,71.291293027497417,4.1897017010904909
510225620,mock_campaign_10287894,googleadwords_int,2026-07-17,13.032045881900023,3.9053328089000332,0.0,3.9053328089000332,-9.12671307299999,0.2996715054789732
262368493,mock_campaign_c13d8f45,googleadwords_int,2026-06-11,14.781172147099998,4.7255817320999975,0.0,4.7255817320999975,-10.055590415000001,0.31970277357382215
369804654,mock_campaign_92e554bf,googleadwords_int,2026-06-29,0.3522312012,1.2470754876999999,0.0,1.2470754876999999,0.89484428649999992,3.5405026114989151
369626124,mock_campaign_617ec63b,googleadwords_int,2026-07-14,0.2465380808,0.37917888279999995,0.0,0.37917888279999995,0.13264080199999995,1.5380134442905906
369626124,mock_campaign_617ec63b,googleadwords_int,2026-07-16,0.2264087702,0.12885880669999991,0.0,0.12885880669999991,-0.097549963500000086,0.56914229332269883
369626124,mock_campaign_617ec63b,googleadwords_int,2026-07-20,0.056308853699999994,0.0,0.0,0.0,-0.056308853699999994,0.0
900383572,mock_campaign_45368c6d,googleadwords_int,2026-07-26,6.7525073514000109,6.3698465007999969,0.0,6.3698465007999969,-0.382660850600014,0.943330554016994
788967442,mock_campaign_475f8981,googleadwords_int,2026-06-11,0.0197037455,0.19158564269999998,6.2273977289,6.4189833715999995,6.3992796260999993,325.7747808202252
,mock_campaign_1941c5ac,,,0.0,0.0033987652000000007,0.0,0.0033987652000000007,0.0033987652000000007,
,mock_campaign_a544a26e,,,0.0,0.10042790650000002,24.0958337868,24.1962616933,24.1962616933,
,mock_campaign_96cf8fb0,,,0.0,0.023233388200000021,0.0,0.023233388200000021,0.023233388200000021,
,mock_campaign_b8b1eac5,,,0.0,0.068152376099999967,0.0,0.068152376099999967,0.068152376099999967,
,mock_campaign_c7abcb25,,,0.0,0.0,0.0,0.0,0.0,
,mock_campaign_96cf8fb0,,,0.0,0.0,0.0,0.0,0.0,
,mock_campaign_fb57024c,,,0.0,0.82212792570000015,0.0,0.82212792570000015,0.82212792570000015,
,mock_campaign_d1c03fd5,,,0.0,0.095050774600000013,0.0,0.095050774600000013,0.095050774600000013,
,mock_campaign_e6a4a79e,,,0.0,1.1680070625,0.0,1.1680070625,1.1680070625,
,mock_campaign_cdc62e82,,,0.0,0.00088918220000000058,0.0,0.00088918220000000058,0.00088918220000000058,
,mock_campaign_9772a6c4,,,0.0,2.6751900000000004e-05,0.0,2.6751900000000004e-05,2.6751900000000004e-05,
,mock_campaign_cdc62e82,,,0.0,0.0004433172,0.0,0.0004433172,0.0004433172,
,mock_campaign_796ef0d2,,,0.0,0.1417888917,0.0,0.1417888917,0.1417888917,
,mock_campaign_6b5afb99,,,0.0,0.013789967500000002,0.0,0.013789967500000002,0.013789967500000002,
,mock_campaign_b0c8a1e0,,,0.0,0.10276551300000003,0.0,0.10276551300000003,0.10276551300000003,
,mock_campaign_b0c8a1e0,,,0.0,0.0085198432,47.379907920000008,47.388427763200006,47.388427763200006,
,mock_campaign_796ef0d2,,,0.0,0.013798884800000003,0.0,0.013798884800000003,0.013798884800000003,
,mock_campaign_a544a26e,,,0.0,0.0067758741,0.0,0.0067758741,0.0067758741,
,,,,0.0,0.3901178621000001,0.0,0.3901178621000001,0.3901178621000001,
,mock_campaign_6fdcae3c,,,0.0,0.0052153466,0.0,0.0052153466,0.0052153466,
,,,,0.0,0.0,38.204261,38.204261,38.204261,
,,,,0.0,0.0,47.325308566,47.325308566,47.325308566,
,,,,0.0,0.0,21.643561,21.643561,21.643561,
,,,,0.0,0.0,70.23966125,70.23966125,70.23966125,
739276167,mock_campaign_1fbdf2e3,googleadwords_int,2026-07-20,47.193637776041008,53.007180276199968,38.204261,91.211441276199963,44.017803500158955,1.9327063047999589
739276167,mock_campaign_1fbdf2e3,googleadwords_int,2026-06-13,45.974933559596714,32.62474205920001,38.204261,70.8290030592,24.854069499603291,1.5406004440960264
998337322,mock_campaign_fe944d1c,googleadwords_int,2026-06-08,94.18342584809966,51.36086325459916,133.0328776312,184.39374088579916,90.2103150376995,1.9578151805944282
265069104,mock_campaign_b8b1eac5,googleadwords_int,2026-06-08,20.765824194677457,3.8421257126000223,0.0,3.8421257126000223,-16.923698482077434,0.18502158530191196
280939212,mock_campaign_45884f7b,googleadwords_int,2026-07-19,1.0421397654000002,1.2054992134000002,0.0,1.2054992134000002,0.16335944800000002,1.1567538764220349
900383572,mock_campaign_45368c6d,googleadwords_int,2026-07-09,3.6079303397000015,5.3597495345000006,0.0,5.3597495345000006,1.751819194799999,1.4855468453821816
974591165,mock_campaign_674dbd59,googleadwords_int,2026-07-20,1.1210076378999996,0.70904764439999934,0.0,0.70904764439999934,-0.41195999350000023,0.6325092001409276
514288304,mock_campaign_c95b5395,googleadwords_int,2026-06-22,1.7236249071999992,1.2812847983000009,0.0,1.2812847983000009,-0.44234010889999831,0.74336637452137266
516932962,mock_campaign_60e17b09,googleadwords_int,2026-07-09,0.0,0.0,0.0,0.0,0.0,
516932962,mock_campaign_60e17b09,googleadwords_int,2026-07-25,0.0,0.0,0.0,0.0,0.0,
624225880,mock_campaign_ae3dba5e,googleadwords_int,2026-06-09,0.40116711920000003,0.0,0.0,0.0,-0.40116711920000003,0.0
611892113,mock_campaign_9bfd19ea,googleadwords_int,2026-06-24,0.65323510520000028,0.78130452630000136,0.0,0.78130452630000136,0.12806942110000108,1.1960541007066516
788967442,mock_campaign_475f8981,googleadwords_int,2026-06-25,0.054696913999999992,0.0030777424,0.0,0.0030777424,-0.051619171599999993,0.056269031923812017
848321939,mock_campaign_c41abc99,googleadwords_int,2026-07-19,0.0,0.0,0.0,0.0,0.0,
848321939,mock_campaign_c41abc99,googleadwords_int,2026-07-25,0.0003995267,0.0,0.0,0.0,-0.0003995267,0.0
161332031,mock_campaign_12520749,googleadwords_int,2026-06-24,4.6937112771999985,1.2492232831000007,0.0,1.2492232831000007,-3.4444879940999975,0.26614830127455485
161332031,mock_campaign_12520749,googleadwords_int,2026-07-03,0.20422242600000004,0.076128263999999987,0.0,0.076128263999999987,-0.12809416200000007,0.37277132336093183
243641668,mock_campaign_1e8723bd,googleadwords_int,2026-06-16,6.81315848256313,6.9082641575000086,0.0,6.9082641575000086,0.09510567493687816,1.0139591167855968
,mock_campaign_b4ba1e63,,,0.0,0.96911687719999973,38.204261,39.173377877200004,39.173377877200004,
,mock_campaign_796ef0d2,,,0.0,0.0036369845,0.0,0.0036369845,0.0036369845,
,mock_campaign_e731112f,,,0.0,0.0084879957,0.0,0.0084879957,0.0084879957,
,mock_campaign_c13d8f45,,,0.0,0.028224528400000008,0.0,0.028224528400000008,0.028224528400000008,
,mock_campaign_cdc62e82,,,0.0,0.0,0.0,0.0,0.0,
,mock_campaign_1941c5ac,,,0.0,1.2739e-06,0.0,1.2739e-06,1.2739e-06,
,mock_campaign_993fe179,,,0.0,0.20371954020000008,18.6724898904,18.876209430600003,18.876209430600003,
,mock_campaign_796ef0d2,,,0.0,0.0096319579,0.0,0.0096319579,0.0096319579,
,mock_campaign_09bed4a1,,,0.0,5.0956e-06,0.0,5.0956e-06,5.0956e-06,
,mock_campaign_6b5afb99,,,0.0,0.0185849271,0.0,0.0185849271,0.0185849271,
,mock_campaign_c13d8f45,,,0.0,0.22456691369999998,0.0,0.22456691369999998,0.22456691369999998,
,mock_campaign_a544a26e,,,0.0,0.11253759990000001,0.0,0.11253759990000001,0.11253759990000001,
,mock_campaign_b8b1eac5,,,0.0,0.00017452429999999995,0.0,0.00017452429999999995,0.00017452429999999995,
232552584,mock_campaign_a5da28b5,googleadwords_int,2026-07-13,6.6132863241359567,3.7879352805,45.164083712200004,48.952018992700005,42.338732668564049,7.4020716166550846
654635500,mock_campaign_67ff1f36,googleadwords_int,2026-07-07,1.9824197510999997,0.892670138200002,0.0,0.892670138200002,-1.0897496128999977,0.45029320238798043
660741874,mock_campaign_7e7497dd,googleadwords_int,2026-07-26,0.025732448800000002,0.0,0.0,0.0,-0.025732448800000002,0.0
739276167,mock_campaign_1fbdf2e3,googleadwords_int,2026-06-10,47.135691769989045,50.138628816899931,0.0,50.138628816899931,3.0029370469108869,1.0637083478389264
140410898,mock_campaign_a2e93e84,googleadwords_int,2026-07-08,38.091322299299989,47.038171505999976,164.256666,211.29483750599996,173.2035152067,5.547059664817227
199581943,mock_campaign_f81bdda1,googleadwords_int,2026-06-24,2.7018542335000015,0.92711002469999859,0.0,0.92711002469999859,-1.7747442088000029,0.34313843182391579
161694703,mock_campaign_2c0c0430,googleadwords_int,2026-06-16,84.8311388597001,42.821200718399247,154.11100155550002,196.93220227389926,112.10106341419916,2.321461257281952
161694703,mock_campaign_2c0c0430,googleadwords_int,2026-06-29,46.84962212060006,26.431253000499844,307.8364330719,334.26768607239984,287.41806395179981,7.1349067706870644
502057685,mock_campaign_befecb98,googleadwords_int,2026-07-15,1.9277065631000012,1.4844400008,0.0,1.4844400008,-0.44326656230000117,0.77005496023877651
369626124,mock_campaign_617ec63b,googleadwords_int,2026-07-07,0.48219780630000009,0.3177705333,0.0,0.3177705333,-0.1644272730000001,0.659004518785178
974591165,mock_campaign_674dbd59,googleadwords_int,2026-06-24,0.23558486510000007,0.77636052040000036,0.0,0.77636052040000036,0.54077565530000027,3.2954600885352043
989105150,mock_campaign_58ab9c06,googleadwords_int,2026-06-23,0.0,0.0,0.0,0.0,0.0,
624225880,mock_campaign_ae3dba5e,googleadwords_int,2026-06-07,0.12053419469999999,0.36129842240000004,0.0,0.36129842240000004,0.24076422770000006,2.9974765526018823
611892113,mock_campaign_9bfd19ea,googleadwords_int,2026-07-04,2.3534449812,1.5898985383999988,0.0,1.5898985383999988,-0.76354644280000117,0.6755622294553596
571438578,mock_campaign_756e1c81,googleadwords_int,2026-07-13,0.016275627400000003,0.011688032500000008,0.0,0.011688032500000008,-0.0045875948999999951,0.71813099506074984
848321939,mock_campaign_c41abc99,googleadwords_int,2026-07-23,0.0012970378,0.0,0.0,0.0,-0.0012970378,0.0
258346999,mock_campaign_8ba2a925,googleadwords_int,2026-07-04,0.0,0.0,0.0,0.0,0.0,
,mock_campaign_b7e37028,,,0.0,0.22609686759999997,27.2625772103,27.4886740779,27.4886740779,
,mock_campaign_759b1811,,,0.0,0.0195454477,0.0,0.0195454477,0.0195454477,
,mock_campaign_796ef0d2,,,0.0,7.26123e-05,0.0,7.26123e-05,7.26123e-05,
,mock_campaign_46e33ad3,,,0.0,0.0019732711,0.0,0.0019732711,0.0019732711,
,mock_campaign_d1c03fd5,,,0.0,0.082757639599999988,0.0,0.082757639599999988,0.082757639599999988,
,mock_campaign_2254e49d,,,0.0,0.0833665638,0.0,0.0833665638,0.0833665638,
,mock_campaign_d7a6e79d,,,0.0,0.0200180646,0.0,0.0200180646,0.0200180646,
,mock_campaign_ce3403c4,,,0.0,0.4659989894999999,21.643561,22.1095599895,22.1095599895,
,mock_campaign_cdc62e82,,,0.0,0.0002484105,0.0,0.0002484105,0.0002484105,
,mock_campaign_21ff68ff,,,0.0,0.12028036410000001,0.0,0.12028036410000001,0.12028036410000001,
,mock_campaign_a3bfa925,,,0.0,0.039352044899999994,0.0,0.039352044899999994,0.039352044899999994,
,mock_campaign_cb530cbb,,,0.0,2.5478e-06,0.0,2.5478e-06,2.5478e-06,
,,,,0.0,3.9092589686999966,0.0,3.9092589686999966,3.9092589686999966,
,,,,0.0,16.922185685700107,0.0,16.922185685700107,16.922185685700107,
,,,,0.0,0.0,206.825168271,206.825168271,206.825168271,
,,,,0.0,0.0,44.7880768404,44.7880768404,44.7880768404,
,mock_campaign_90337527,,,0.0,0.0,45.069827851199996,45.069827851199996,45.069827851199996,
232552584,mock_campaign_a5da28b5,googleadwords_int,2026-06-22,6.5941619686682404,4.7578827405000013,0.0,4.7578827405000013,-1.8362792281682392,0.72152955343026026
232552584,mock_campaign_a5da28b5,googleadwords_int,2026-07-24,17.960837707227508,6.9012245861,0.0,6.9012245861,-11.059613121127509,0.38423734452669328
654635500,mock_campaign_67ff1f36,googleadwords_int,2026-07-14,1.8124597910000002,1.0212448651999995,38.204261,39.2255058652,37.4130460742,21.642138523557456
998337322,mock_campaign_fe944d1c,googleadwords_int,2026-07-11,23.500053899300021,20.978176278099955,154.50969021679998,175.48786649489995,151.98781259559993,7.4675516595358564
998337322,mock_campaign_fe944d1c,googleadwords_int,2026-07-22,16.580058608399995,21.519567217399992,166.85881694350002,188.3783841609,171.7983255525,11.361744165696821
510225620,mock_campaign_10287894,googleadwords_int,2026-06-25,9.13980062520001,2.7249115909000095,0.0,2.7249115909000095,-6.4148890343000007,0.29813687438508857
974591165,mock_campaign_674dbd59,googleadwords_int,2026-07-06,0.43677056270000009,0.36114937609999981,0.0,0.36114937609999981,-0.075621186600000279,0.82686290455902045
900383572,mock_campaign_45368c6d,googleadwords_int,2026-06-20,2.933436508299998,6.30340879410011,0.0,6.30340879410011,3.3699722858001122,2.148813780787469
989105150,mock_campaign_58ab9c06,googleadwords_int,2026-06-24,0.0,0.0,0.0,0.0,0.0,
529859974,mock_campaign_d2ea5396,googleadwords_int,2026-06-24,2.9321443527000008,2.279414748000014,0.0,2.279414748000014,-0.65272960469998687,0.77738831169790967
529859974,mock_campaign_d2ea5396,googleadwords_int,2026-07-10,1.9718660620999997,1.5735391146000015,0.0,1.5735391146000015,-0.3983269474999982,0.79799492716265541
529859974,mock_campaign_d2ea5396,googleadwords_int,2026-07-20,5.1691032966999995,3.2243810290000177,0.0,3.2243810290000177,-1.9447222676999818,0.62377956947745472
624225880,mock_campaign_ae3dba5e,googleadwords_int,2026-06-01,0.0028121471999999997,0.0,0.0,0.0,-0.0028121471999999997,0.0
585166272,mock_campaign_60587c25,googleadwords_int,2026-06-30,0.30953295040918721,0.1698006788,0.0,0.1698006788,-0.13973227160918722,0.54857060799353319
585166272,mock_campaign_60587c25,googleadwords_int,2026-07-07,0.75302684029906386,0.2135604177,0.0,0.2135604177,-0.53946642259906386,0.28360266363837006
611748075,mock_campaign_628993e1,googleadwords_int,2026-07-08,0.0006843217,0.0,0.0,0.0,-0.0006843217,0.0
611748075,mock_campaign_628993e1,googleadwords_int,2026-07-20,0.29651634849999997,0.7254898716999999,0.0,0.7254898716999999,0.42897352319999993,2.4467112028394618
788967442,mock_campaign_475f8981,googleadwords_int,2026-07-17,0.0035664470999999995,0.0103224117,0.0,0.0103224117,0.0067559646000000008,2.8943122975243352
742036733,mock_campaign_e0586969,googleadwords_int,2026-07-10,0.34092638548675142,0.33704591419999996,0.0,0.33704591419999996,-0.0038804712867514524,0.98861786165007093
742036733,mock_campaign_e0586969,googleadwords_int,2026-07-16,0.74187078492243119,0.6240797883,0.0,0.6240797883,-0.1177909966224312,0.84122437624397461
848321939,mock_campaign_c41abc99,googleadwords_int,2026-07-15,0.0,0.0,0.0,0.0,0.0,
148918961,mock_campaign_993fe179,googleadwords_int,2026-06-05,26.105755644900004,5.159442772400002,0.0,5.159442772400002,-20.946312872500002,0.19763621641834933
258346999,mock_campaign_8ba2a925,googleadwords_int,2026-06-29,0.0042727387,0.0,0.0,0.0,-0.0042727387,0.0
,mock_campaign_e6535e2b,,,0.0,0.0,0.0,0.0,0.0,
,mock_campaign_2254e49d,,,0.0,0.0,0.0,0.0,0.0,
,mock_campaign_f81bdda1,,,0.0,0.0025669085000000003,0.0,0.0025669085000000003,0.0025669085000000003,
,mock_campaign_fb57024c,,,0.0,0.78908932920000008,0.0,0.78908932920000008,0.78908932920000008,
,mock_campaign_c13d8f45,,,0.0,0.084904161100000014,45.153742191999996,45.238646353099995,45.238646353099995,
,mock_campaign_13d78e8d,,,0.0,0.0052420985,0.0,0.0052420985,0.0052420985,
,mock_campaign_96cf8fb0,,,0.0,0.11629050929999998,0.0,0.11629050929999998,0.11629050929999998,
,mock_campaign_ce3403c4,,,0.0,0.0010420502000000002,0.0,0.0010420502000000002,0.0010420502000000002,
,mock_campaign_b0c8a1e0,,,0.0,0.0274665579,0.0,0.0274665579,0.0274665579,
,mock_campaign_759b1811,,,0.0,0.005875226800000001,0.0,0.005875226800000001,0.005875226800000001,
,mock_campaign_c95b5395,,,0.0,0.081234055199999974,0.0,0.081234055199999974,0.081234055199999974,
,mock_campaign_df87094f,,,0.0,0.0034688297000000003,43.287122,43.290590829699994,43.290590829699994,
,mock_campaign_458d9417,,,0.0,2.80258e-05,0.0,2.80258e-05,2.80258e-05,
,mock_campaign_a544a26e,,,0.0,0.052401876500000007,0.0,0.052401876500000007,0.052401876500000007,
,mock_campaign_541ebe5c,,,0.0,0.0,0.0,0.0,0.0,
,,,,0.0,20.065150491799983,0.0,20.065150491799983,20.065150491799983,
,,,,0.0,0.0027248721,0.0,0.0027248721,0.0027248721,
232552584,mock_campaign_a5da28b5,googleadwords_int,2026-07-05,16.941985519424097,12.794471975499999,0.0,12.794471975499999,-4.1475135439240987,0.75519318328014462
140410898,mock_campaign_a2e93e84,googleadwords_int,2026-07-22,40.253730049299975,39.289780489699432,142.61310500000002,181.90288548969946,141.64915544039948,4.5189075712217832
998337322,mock_campaign_fe944d1c,googleadwords_int,2026-07-12,6.5678259308999962,4.3451518795000039,45.7274838218,50.0726357013,43.5048097704,7.6239285614621179
502057685,mock_campaign_befecb98,googleadwords_int,2026-07-03,1.9749190644999999,0.892917274800001,0.0,0.892917274800001,-1.0820017896999987,0.45212854078456394
265069104,mock_campaign_b8b1eac5,googleadwords_int,2026-06-07,20.637878889655685,3.362874341400218,0.0,3.362874341400218,-17.275004548255467,0.16294670394086816
262368493,mock_campaign_c13d8f45,googleadwords_int,2026-06-17,101.06091670579988,30.072620990399603,0.0,30.072620990399603,-70.988295715400284,0.29756924804021428
900383572,mock_campaign_45368c6d,googleadwords_int,2026-07-02,3.5347559261000008,7.5216138861000319,0.0,7.5216138861000319,3.9868579600000311,2.1279019098777909
974591165,mock_campaign_674dbd59,googleadwords_int,2026-07-25,3.5978241856999982,1.5647466567999986,0.0,1.5647466567999986,-2.0330775289,0.43491470845609403
516932962,mock_campaign_60e17b09,googleadwords_int,2026-07-22,0.0,0.0,0.0,0.0,0.0,
611748075,mock_campaign_628993e1,googleadwords_int,2026-06-20,0.4107736614,0.15987445,0.0,0.15987445,-0.2508992114,0.38920326453043613
611748075,mock_campaign_628993e1,googleadwords_int,2026-06-25,0.24060051189999998,0.0,0.0,0.0,-0.24060051189999998,0.0
571438578,mock_campaign_756e1c81,googleadwords_int,2026-07-10,0.032548,0.022991347199999995,0.0,0.022991347199999995,-0.009556652800000006,0.70638279464175968
590094865,mock_campaign_23f341fc,googleadwords_int,2026-07-26,0.032596822,0.0056064339000000008,0.0,0.0056064339000000008,-0.0269903881,0.1719932667055703
742036733,mock_campaign_e0586969,googleadwords_int,2026-06-27,4.4823941241087111,2.8974638937000026,0.0,2.8974638937000026,-1.5849302304087085,0.64640989022270334
788967442,mock_campaign_475f8981,googleadwords_int,2026-07-05,0.2804042748,0.21116293790000001,0.0,0.21116293790000001,-0.0692413369,0.7530660438419251
,mock_campaign_e6a4a79e,,,0.0,0.94228089980000007,0.0,0.94228089980000007,0.94228089980000007,
,mock_campaign_6b5afb99,,,0.0,0.017792561300000002,0.0,0.017792561300000002,0.017792561300000002,
,mock_campaign_b0c8a1e0,,,0.0,0.061035096799999994,0.0,0.061035096799999994,0.061035096799999994,
,mock_campaign_df87094f,,,0.0,0.7693031144000001,0.0,0.7693031144000001,0.7693031144000001,
,mock_campaign_6b5afb99,,,0.0,0.038892167,0.0,0.038892167,0.038892167,
,mock_campaign_ce3403c4,,,0.0,0.3317082732,0.0,0.3317082732,0.3317082732,
,mock_campaign_9cb1c00c,,,0.0,0.0035427159,0.0,0.0035427159,0.0035427159,
,mock_campaign_67ff1f36,,,0.0,0.041546974599999995,0.0,0.041546974599999995,0.041546974599999995,
,mock_campaign_b4ba1e63,,,0.0,0.4721939652,0.0,0.4721939652,0.4721939652,
,mock_campaign_2254e49d,,,0.0,1.2739000000000001e-05,0.0,1.2739000000000001e-05,1.2739000000000001e-05,
,mock_campaign_970b80f7,,,0.0,1.1045375428000022,36.301157585900008,37.40569512870001,37.40569512870001,
,mock_campaign_cdc62e82,,,0.0,1.9108500000000002e-05,0.0,1.9108500000000002e-05,1.9108500000000002e-05,
,mock_campaign_e6535e2b,,,0.0,0.0,0.0,0.0,0.0,
,,,,0.0,0.0,45.115367228400004,45.115367228400004,45.115367228400004,
,,,,0.0,4.2993742830000121,0.0,4.2993742830000121,4.2993742830000121,
140410898,mock_campaign_a2e93e84,googleadwords_int,2026-06-04,81.9393580955,59.1503604760999,157.89990500000002,217.05026547609992,135.11090738059994,2.6489134223278721
998337322,mock_campaign_fe944d1c,googleadwords_int,2026-06-14,90.605260654399856,52.168436872798182,235.4754493378,287.64388621059817,197.03862555619833,3.1746929939065294
161694703,mock_campaign_2c0c0430,googleadwords_int,2026-07-11,32.807340022900014,19.762948290400757,92.330936952799988,112.09388524320075,79.286545220300724,3.4167319010001278
464541057,mock_campaign_d8ff83e7,googleadwords_int,2026-06-23,0.79324032719999993,0.50780201800000013,0.0,0.50780201800000013,-0.2854383091999998,0.64016162641711971
464541057,mock_campaign_d8ff83e7,googleadwords_int,2026-06-20,1.7403529518,1.4578753640999993,0.0,1.4578753640999993,-0.28247758770000075,0.83768948280988531
464541057,mock_campaign_d8ff83e7,googleadwords_int,2026-07-26,6.7450880348,6.8351550365000033,0.0,6.8351550365000033,0.090067001700003146,1.0133529764526896
351751429,mock_campaign_b7e37028,googleadwords_int,2026-07-11,18.854945769643081,10.911731852900003,0.0,10.911731852900003,-7.943213916743078,0.57871987467967978
369626124,mock_campaign_617ec63b,googleadwords_int,2026-07-22,0.10394773389999999,0.0,0.0,0.0,-0.10394773389999999,0.0
571438578,mock_campaign_756e1c81,googleadwords_int,2026-06-26,6.971461002199999,1.9337279700999939,0.0,1.9337279700999939,-5.0377330321000056,0.27737772175585046
810543724,mock_campaign_c492b014,googleadwords_int,2026-06-28,0.3271554083,0.0,37.7624495498,37.7624495498,37.4352941415,115.42664003638299
810543724,mock_campaign_c492b014,googleadwords_int,2026-07-07,0.75570271880000006,0.6310811427,0.0,0.6310811427,-0.12462157610000002,0.83509179866669014
792104306,mock_campaign_6fcee95d,googleadwords_int,2026-06-21,20.196875365800015,8.307673881100115,0.0,8.307673881100115,-11.8892014846999,0.4113346114502322
788967442,mock_campaign_475f8981,googleadwords_int,2026-07-01,0.15892700180000002,0.1232103341,0.0,0.1232103341,-0.035716667700000024,0.77526369153463748
